A-set	Car	Date	Date and Time	Event Name	Nearest Train Station	Metres to Train Station	Cityrail Line	Longitude	Latitude	Event Count	Signal Name	Numeric Snaphot 0 Value	BW Y/N	BW Year	Month
A08	N5308	19/12/2011	19/12/2011 19:12	TIM_Fault_50HzComponentDetection_Group1	Casula	1698.46298	Cumberland Line	150.912735	-33.9650688	1	SPEED	111	Yes	2011	12
A08	N5308	19/12/2011	19/12/2011 19:12	TIM_Fault_50HzComponentDetection_Group1	Casula	1698.46298	South Line	150.912735	-33.9650688	1	SPEED	111	No	2011	12
A08	N5408	19/12/2011	19/12/2011 16:41	TIM_Fault_50HzComponentDetection_Group1	Casula	1846.00129	Cumberland Line	150.919037	-33.9653549	1	SPEED	109	No	2011	12
A08	N5408	19/12/2011	19/12/2011 16:41	TIM_Fault_50HzComponentDetection_Group1	Casula	1846.00129	South Line	150.919037	-33.9653549	1	SPEED	109	No	2011	12
A08	N5508	19/12/2011	19/12/2011 19:19	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	119.3398629	Airport & East Hills Line	150.864288	-33.9977112	1	SPEED	28	No	2011	12
A08	N5508	19/12/2011	19/12/2011 19:19	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	119.3398629	Cumberland Line	150.864288	-33.9977112	1	SPEED	28	No	2011	12
A08	N5608	19/12/2011	19/12/2011 20:18	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	1928.709888	Airport & East Hills Line	150.936081	-33.9643478	1	SPEED	106	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	427.9121601	Airport & East Hills Line	150.817245	-34.0615082	1	SPEED	11	Yes	2011	12
A08	N5308	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	427.9121601	Cumberland Line	150.817245	-34.0615082	1	SPEED	11	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	427.9121601	South Line	150.817245	-34.0615082	1	SPEED	11	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	427.9121601	Southern Highlands Line	150.817245	-34.0615082	1	SPEED	11	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:52	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	273.3917622	Airport & East Hills Line	150.816025	-34.0623932	1	SPEED	36	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:52	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	273.3917622	Cumberland Line	150.816025	-34.0623932	1	SPEED	36	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:52	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	273.3917622	South Line	150.816025	-34.0623932	1	SPEED	36	No	2011	12
A08	N5308	20/12/2011	20/12/2011 3:52	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	273.3917622	Southern Highlands Line	150.816025	-34.0623932	1	SPEED	36	No	2011	12
A08	N5308	20/12/2011	20/12/2011 18:35	TIM_Fault_50HzComponentDetection_Group1	Macarthur	293.6914546	Airport & East Hills Line	150.799667	-34.0715218	1	SPEED	22	No	2011	12
A08	N5308	20/12/2011	20/12/2011 18:35	TIM_Fault_50HzComponentDetection_Group1	Macarthur	293.6914546	Southern Highlands Line	150.799667	-34.0715218	1	SPEED	22	No	2011	12
A08	N5408	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	320.0767494	Airport & East Hills Line	150.816406	-34.0621376	1	SPEED	15	No	2011	12
A08	N5408	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	320.0767494	Cumberland Line	150.816406	-34.0621376	1	SPEED	15	No	2011	12
A08	N5408	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	320.0767494	South Line	150.816406	-34.0621376	1	SPEED	15	No	2011	12
A08	N5408	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	320.0767494	Southern Highlands Line	150.816406	-34.0621376	1	SPEED	15	No	2011	12
A08	N5508	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	416.7547451	Airport & East Hills Line	150.817154	-34.0615692	1	SPEED	10	No	2011	12
A08	N5508	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	416.7547451	Cumberland Line	150.817154	-34.0615692	1	SPEED	10	No	2011	12
A08	N5508	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	416.7547451	South Line	150.817154	-34.0615692	1	SPEED	10	No	2011	12
A08	N5508	20/12/2011	20/12/2011 3:46	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	416.7547451	Southern Highlands Line	150.817154	-34.0615692	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Airport & East Hills Line	151.20462	-33.8844147	1	SPEED	10	Yes	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Bankstown Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Blue Mountains Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Eastern Suburbs & Illawarra Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Inner West Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Newcastle & Central Coast Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	North Shore Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Northern Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Olympic Park services	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	South Coast Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	South Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Southern Highlands Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A09	N5609	21/12/2011	21/12/2011 1:06	TIM_Fault_50HzComponentDetection_Group1	Central	162.97251	Western Line	151.20462	-33.8844147	1	SPEED	10	No	2011	12
A08	N5508	22/12/2011	22/12/2011 3:48	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3579835	Airport & East Hills Line	150.817184	-34.0615501	1	SPEED	18	Yes	2011	12
A08	N5508	22/12/2011	22/12/2011 3:48	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3579835	Cumberland Line	150.817184	-34.0615501	1	SPEED	18	No	2011	12
A08	N5508	22/12/2011	22/12/2011 3:48	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3579835	South Line	150.817184	-34.0615501	1	SPEED	18	No	2011	12
A08	N5508	22/12/2011	22/12/2011 3:48	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3579835	Southern Highlands Line	150.817184	-34.0615501	1	SPEED	18	No	2011	12
A08	N5308	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	418.6935245	Airport & East Hills Line	150.817169	-34.0615578	1	SPEED	14	Yes	2011	12
A08	N5308	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	418.6935245	Cumberland Line	150.817169	-34.0615578	1	SPEED	14	No	2011	12
A08	N5308	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	418.6935245	South Line	150.817169	-34.0615578	1	SPEED	14	No	2011	12
A08	N5308	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	418.6935245	Southern Highlands Line	150.817169	-34.0615578	1	SPEED	14	No	2011	12
A08	N5408	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	Airport & East Hills Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5408	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	Cumberland Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5408	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	South Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5408	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	Southern Highlands Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5608	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	Airport & East Hills Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5608	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	Cumberland Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5608	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	South Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A08	N5608	23/12/2011	23/12/2011 3:45	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	339.1904447	Southern Highlands Line	150.816528	-34.0620003	1	SPEED	16	No	2011	12
A09	N5309	26/12/2011	26/12/2011 10:32	TIM_Fault_50HzComponentDetection_Group1	Morisset (SP4)	139.7438917	Newcastle & Central Coast Line	151.490784	-33.1079941	1	SPEED	22	Yes	2011	12
A09	N5509	26/12/2011	26/12/2011 10:32	TIM_Fault_50HzComponentDetection_Group1	Morisset (SP4)	139.7438917	Newcastle & Central Coast Line	151.490784	-33.1079941	1	SPEED	22	No	2011	12
A09	N5509	26/12/2011	26/12/2011 13:56	TIM_Fault_50HzComponentDetection_Group1	Hawkesbury River	48.52197937	Newcastle & Central Coast Line	151.227097	-33.5464973	1	SPEED	22	No	2011	12
A09	N5509	26/12/2011	26/12/2011 19:15	TIM_Fault_50HzComponentDetection_Group1	Newcastle	59.06769457	Hunter Line	151.77803	-32.9261246	1	SPEED	10	No	2011	12
A09	N5509	26/12/2011	26/12/2011 19:15	TIM_Fault_50HzComponentDetection_Group1	Newcastle	59.06769457	Newcastle & Central Coast Line	151.77803	-32.9261246	1	SPEED	10	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Airport & East Hills Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Bankstown Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Blue Mountains Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Eastern Suburbs & Illawarra Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Inner West Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Newcastle & Central Coast Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	North Shore Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Northern Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Olympic Park services	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	South Coast Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	South Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Southern Highlands Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	26/12/2011	26/12/2011 12:53	TIM_Fault_50HzComponentDetection_Group1	Central	137.864324	Western Line	151.204895	-33.8843422	1	SPEED	25	No	2011	12
A09	N5609	27/12/2011	27/12/2011 16:40	TIM_Fault_50HzComponentDetection_Group1	Awaba (SP4)	6.131832951	Newcastle & Central Coast Line	151.543701	-33.0129051	1	SPEED	21	Yes	2011	12
A09	N5509	29/12/2011	29/12/2011 16:25	TIM_Fault_50HzComponentDetection_Group1	Morisset (SP4)	60.00555936	Newcastle & Central Coast Line	151.488876	-33.1086731	1	SPEED	105	Yes	2011	12
A08	N5308	1/01/2012	1/01/2012 16:14	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	118.3124675	Airport & East Hills Line	150.866013	-33.9961548	1	SPEED	26	Yes	2012	1
A08	N5308	1/01/2012	1/01/2012 16:14	TIM_Fault_50HzComponentDetection_Group1	Ingleburn	118.3124675	Cumberland Line	150.866013	-33.9961548	1	SPEED	26	No	2012	1
A08	N5308	2/01/2012	2/01/2012 10:03	TIM_Fault_50HzComponentDetection_Group1	Merrylands	58.47144901	Cumberland Line	150.993378	-33.8359833	1	SPEED	23	#REF!	2012	1
A08	N5308	2/01/2012	2/01/2012 10:03	TIM_Fault_50HzComponentDetection_Group1	Merrylands	58.47144901	South Line	150.993378	-33.8359833	1	SPEED	23	No	2012	1
A08	N5408	2/01/2012	2/01/2012 3:30	TIM_Fault_50HzComponentDetection_Group1	Casula	1841.788236	Cumberland Line	150.91893	-33.9653473	1	SPEED	113	No	2012	1
A08	N5408	2/01/2012	2/01/2012 3:30	TIM_Fault_50HzComponentDetection_Group1	Casula	1841.788236	South Line	150.91893	-33.9653473	1	SPEED	113	No	2012	1
A08	N5308	3/01/2012	3/01/2012 3:43	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3964636	Airport & East Hills Line	150.817169	-34.0615349	1	SPEED	14	Yes	2012	1
A08	N5308	3/01/2012	3/01/2012 3:43	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3964636	Cumberland Line	150.817169	-34.0615349	1	SPEED	14	No	2012	1
A08	N5308	3/01/2012	3/01/2012 3:43	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3964636	South Line	150.817169	-34.0615349	1	SPEED	14	No	2012	1
A08	N5308	3/01/2012	3/01/2012 3:43	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	420.3964636	Southern Highlands Line	150.817169	-34.0615349	1	SPEED	14	No	2012	1
A04	N5404	4/01/2012	4/01/2012 13:48	TIM_Fault_50HzComponentDetection_Group1	Macarthur	454.4007267	Airport & East Hills Line	150.801254	-34.0711746	1	SPEED	47	Yes	2012	1
A04	N5404	4/01/2012	4/01/2012 13:48	TIM_Fault_50HzComponentDetection_Group1	Macarthur	454.4007267	Southern Highlands Line	150.801254	-34.0711746	1	SPEED	47	No	2012	1
A08	N5308	4/01/2012	4/01/2012 14:07	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.7414355	Airport & East Hills Line	150.815292	-34.0628738	1	SPEED	54	Yes	2012	1
A08	N5308	4/01/2012	4/01/2012 14:07	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.7414355	Cumberland Line	150.815292	-34.0628738	1	SPEED	54	No	2012	1
A08	N5308	4/01/2012	4/01/2012 14:07	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.7414355	South Line	150.815292	-34.0628738	1	SPEED	54	No	2012	1
A08	N5308	4/01/2012	4/01/2012 14:07	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	184.7414355	Southern Highlands Line	150.815292	-34.0628738	1	SPEED	54	No	2012	1
A08	N5308	4/01/2012	4/01/2012 16:31	TIM_Fault_50HzComponentDetection_Group1	Macarthur	108.285214	Airport & East Hills Line	150.797775	-34.0717316	1	SPEED	21	No	2012	1
A08	N5308	4/01/2012	4/01/2012 16:31	TIM_Fault_50HzComponentDetection_Group1	Macarthur	108.285214	Southern Highlands Line	150.797775	-34.0717316	1	SPEED	21	No	2012	1
A08	N5308	4/01/2012	4/01/2012 19:21	TIM_Fault_50HzComponentDetection_Group1	Macquarie Fields	139.9401169	Airport & East Hills Line	150.877884	-33.9856987	1	SPEED	57	No	2012	1
A08	N5308	4/01/2012	4/01/2012 19:21	TIM_Fault_50HzComponentDetection_Group1	Macquarie Fields	139.9401169	Cumberland Line	150.877884	-33.9856987	1	SPEED	57	No	2012	1
A08	N5308	9/01/2012	9/01/2012 13:47	TIM_Fault_50HzComponentDetection_Group1	Macarthur	129.3875055	Airport & East Hills Line	150.798004	-34.0717354	1	SPEED	24	#REF!	2012	1
A08	N5308	9/01/2012	9/01/2012 13:47	TIM_Fault_50HzComponentDetection_Group1	Macarthur	129.3875055	Southern Highlands Line	150.798004	-34.0717354	1	SPEED	24	No	2012	1
A08	N5408	9/01/2012	9/01/2012 13:35	TIM_Fault_50HzComponentDetection_Group1	Macarthur	476.6850368	Airport & East Hills Line	150.801498	-34.0712242	1	SPEED	24	No	2012	1
A08	N5408	9/01/2012	9/01/2012 13:35	TIM_Fault_50HzComponentDetection_Group1	Macarthur	476.6850368	Southern Highlands Line	150.801498	-34.0712242	1	SPEED	24	No	2012	1
A08	N5608	9/01/2012	9/01/2012 13:53	TIM_Fault_50HzComponentDetection_Group1	Leumeah	259.2261034	Airport & East Hills Line	150.832001	-34.0495644	1	SPEED	53	No	2012	1
A08	N5608	9/01/2012	9/01/2012 13:53	TIM_Fault_50HzComponentDetection_Group1	Leumeah	259.2261034	Cumberland Line	150.832001	-34.0495644	1	SPEED	53	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Airport & East Hills Line	151.204575	-33.8844528	1	SPEED	25	Yes	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Bankstown Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Blue Mountains Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Eastern Suburbs & Illawarra Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Inner West Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Newcastle & Central Coast Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	North Shore Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Northern Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Olympic Park services	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	South Coast Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	South Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Southern Highlands Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5409	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Western Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Airport & East Hills Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Bankstown Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Blue Mountains Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Eastern Suburbs & Illawarra Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Inner West Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Newcastle & Central Coast Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	North Shore Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Northern Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Olympic Park services	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	South Coast Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	South Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Southern Highlands Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A09	N5609	9/01/2012	9/01/2012 13:13	TIM_Fault_50HzComponentDetection_Group1	Central	167.7894571	Western Line	151.204575	-33.8844528	1	SPEED	25	No	2012	1
A08	N5308	10/01/2012	10/01/2012 16:19	TIM_Fault_50HzComponentDetection_Group1	Leumeah	60.58369876	Airport & East Hills Line	150.830536	-34.0508118	1	SPEED	24	Yes	2012	1
A08	N5308	10/01/2012	10/01/2012 16:19	TIM_Fault_50HzComponentDetection_Group1	Leumeah	60.58369876	Cumberland Line	150.830536	-34.0508118	1	SPEED	24	No	2012	1
A08	N5408	16/01/2012	16/01/2012 6:14	TIM_Fault_50HzComponentDetection_Group1	Holsworthy	808.0078534	Airport & East Hills Line	150.965668	-33.9641151	1	SPEED	92	Yes	2012	1
A08	N5408	16/01/2012	16/01/2012 14:07	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	120.9547301	Airport & East Hills Line	150.814865	-34.0633087	1	SPEED	26	No	2012	1
